Mean,StdDev,Entropy,Kurtosis,Skewness,MinValue,MaxValue,Range,UniqueByteCount,Ciphertext,Label
115.25,72.91561904009319,4.937499995527645,-1.214873339943477,0.21793568518374382,11,251,240,31,1727879d5140a368413f9690a6561689e6c625b3fb0b17ec65b76dcc321f15e1,AES-128
130.65625,76.12391599187144,4.999999995383375,-1.2532837196972502,-0.10318035948490786,6,244,238,32,97b8ea1f561b06f31552a1ae0a602f6935e5188651a3ee8ff4a982cde3b3cc64,AES-128
138.34375,75.2020650377202,4.8749999956719146,-1.114366087249621,0.015296117951644268,1,254,253,30,9d80a6fe643bfab3352ce7883a84fbaed195f1660e66d7817077f32630e90164,AES-128
142.78125,75.1813367694237,4.812499995816184,-1.3015317778856326,-0.39210821409692675,14,244,230,29,f4d281e683b7733912cdeb36b8d6dc7a58b72ad31a1a22dd73caa5a00ed7db61,AES-128
138.40625,71.88439476644079,4.8749999956719146,-1.0044559991403261,-0.2282883434883984,0,249,249,30,3d9d1cb32fa7e6f925c4f289741497787b45ea00838e78598dabd623d497e8e4,AES-128
130.96875,74.11498008795185,4.812499995816185,-1.2358029429171196,-0.07766538992781481,5,252,247,29,931143dd05fcc4802da28d32469335d70bf07acc6c98d6279bda6ac1329a45f0,AES-128
133.40625,79.92686476359185,4.749999995960454,-1.2196050189201992,-0.1391180693837848,1,252,251,28,2fc9a0f31d880f94eb43b158699901ceb40d1b3f99a07c743ffafc09d49ee4fa,AES-128
129.1875,75.37383394620443,4.874999995671915,-1.2472532494077941,0.011078980596888256,2,255,253,30,57a7d5639d549ca2cd2802edff13538bf528df41e3b741762090740bd6355cc9,AES-128
133.59375,72.24258585444944,4.874999995671914,-1.2718932426915044,-0.27911022049126494,5,242,237,30,703ea4277d356b0640c6adc8e59f64c1cbcf6cdcf2be5f3605d845c5c853c109,AES-128
135.0625,73.84609734948761,4.874999995671915,-1.4689648511488658,-0.19549304631216138,13,247,234,30,c121c9c16be8cc2ece723f374b0d20d0a07bc7b33121d67199811af7cd4ee3d4,AES-128
129.53125,78.99049957708522,4.812499995816185,-1.5097005721073316,-0.08564875864551581,12,249,237,29,1f31d18f38149b34342c14b116cfdadc5cd51c68d7ad8baa66ccf90c6bdef9bf,AES-128
141.90625,68.87731818920871,4.8749999956719146,-1.1433746508696008,-0.012884099863750451,23,254,231,30,7a65aff9d792c9f5eb615396486d9bc5967f41b56bfe5046b117d51737ef28b9,AES-128
106.28125,58.977874227861925,4.874999995671915,-0.5558128273211569,0.5736582961213953,6,242,236,30,f2338c7e80962895674cd72c91ce40d199334c375b5a69307d4632b66b2d063b,AES-128
134.25,74.93288663864485,4.749999995960454,-1.1881156385258038,-0.41590595951382603,9,249,240,28,18cea8d58a5ac2c5211847f9a2590fb3a2750a62abada79d5a09ccd210ecd5d3,AES-128
139.71875,76.09050301080615,4.874999995671914,-1.3434894444578387,-0.1465851574524662,7,249,242,30,a719d7988e284b31f9d107ef3bc6f4f7987727c916dd7ead545f824cdf4bc2e0,AES-128
131.28125,64.58387684583127,4.937499995527645,-1.2725178232408618,-0.06552473617640785,14,231,217,31,ba65d0e76140e541df451c36c1877d37acc0b753df270ea18c48b2c55a8d9b62,AES-128
120.09375,69.75688110098888,4.937499995527645,-1.0740262897786794,0.1586269048416632,5,252,247,31,fcd95454612c37865f05b3cf97b45cb29024a4ee8345384cde3f7ed044a50c0b,AES-128
107.84375,76.0160794565038,4.937499995527645,-1.18332447477958,0.29439269090008596,4,244,240,31,3874f107c7049908f4167233394a0e329c4372dcc46b29b98de4cf635b1d0a96,AES-128
123.09375,62.528173337604386,4.999999995383376,-0.39454414537541016,0.2340629799490837,1,253,252,32,988a9ffdc4c2f71f0184557a8f357fa16410686062adebc63852447b3d5d8270,AES-128
114.4375,82.45337224001211,4.999999995383375,-1.3188771047331955,0.2926973485268346,4,254,250,32,4d1d9afef4ecaa3958812f6540d70f4969ba0be515c3a30618f65c8236dc1704,AES-128
119.15625,68.68001409389416,4.749999995960454,-1.0495831811207335,-0.11630120409487567,0,229,229,28,5c13389f8eba3c72e5c8e55d0048b3bad1550b9f718c847f1591e44382b32f04,AES-128
109.96875,81.03258772517079,4.749999995960454,-1.4140975941681635,0.16705168297223155,0,249,249,28,0006f998e05757cb351bdc181fded26c696dde05a2cd0b100e85695d3516b0b9,AES-128
132.5,78.86618413490031,4.937499995527645,-1.4379373699097775,0.09214350932945642,9,253,244,31,84f23b47093afd71232d361f5d17d34e4494d7fddf67fae8b0aa68c8baa124d0,AES-128
124.9375,75.12570195179543,4.937499995527644,-1.1462201541141879,0.0783429976280662,0,255,255,31,f4986887f41d8f3eb8ff00183a58ed936a44b3cc0a5bdca6bc5666c32b113c9d,AES-128
122.75,68.14644157988002,4.999999995383375,-1.0038697738461606,0.4050628135107463,9,250,241,32,1f618f5662c57c8c6909e0572a79816a3b2c2f51fac8de48c92d74ecef52ca5d,AES-128
111.0625,76.1203559749296,4.8749999956719146,-1.3866399901217719,0.20045735983140806,8,251,243,30,6850dbb61e0f7539cc51c3ce4e0b129ccf0e082d6dcf7e3b0da12bc7fb3f5ace,AES-128
108.1875,76.27230718779916,4.874999995671915,-1.2128020268223898,0.27768069225423764,1,245,244,30,601c018d4ed3eb34cb129978f54fc63e8c662f02b1063f1b3ebe3767e3d60778,AES-128
122.375,78.55163508801074,4.749999995960454,-1.3264536638465505,0.09985967613354586,2,246,244,28,d1def6405b4d02840bf1357e04b791a720c8463c4a46dddf6b02f1d17a433fb6,AES-128
138.21875,73.72149210669505,4.663909761662115,-0.8883901430162937,-0.20084139544199786,2,252,250,27,8b02fba3fcd6889fbdf20d6881ba923adb592659a20e4678e31288a0cf88fb68,AES-128
160.5,71.95354404058219,4.687499996104723,-0.6314971302224279,-0.7554391682919215,12,247,235,27,b70c4371f5f7bdd82a15bdcfae88d5a05b86d8cce9b66ff50eeecfcc9ff0b53f,AES-128
135.75,80.65939188959956,4.7264097615178455,-1.209986698659812,-0.3508504653213332,1,254,253,28,7801c8e0c5f10103c49de8c9d2e0fe1f7833a7881c7807a3b54e297f8c3ebff0,AES-128
140.84375,78.57206460274224,4.937499995527645,-1.2063977247325883,-0.3446918975351929,0,254,254,31,c4d000afe0dd251ad90d967bfe4234e18bd7fb384695f09a077833879dd0cda3,AES-128
128.5625,70.31133332365415,4.937499995527645,-1.285269951642368,0.05673051495726696,1,246,245,31,78392deb3579d85ddfa7b74e623d1b4c8f432d903fc234a2e2de9f99d5f6ab01,AES-128
117.0,85.85634804718869,4.851409761229306,-1.4480184299818237,0.2453429821361403,6,249,243,30,5b2309e91c62f91220d8067950931bcfb842e72cf99d38d40cf98f0f95216bf0,AES-128
125.375,70.48747672459271,4.937499995527645,-1.2485889697114267,-0.11256458415037729,13,243,230,31,ae281d57f336bb18b19a91150dbea022dfb28a4115af5e64ebddd1765093ac68,AES-128
123.3125,67.4353567778061,4.937499995527645,-0.9477223699109647,0.18997302622230444,13,254,241,31,d67475d58c1b9de2715a9871259b50cf1187ca6e9ff12e0dfe3e2d4ca63d804a,AES-128
128.96875,74.34820289312647,4.749999995960454,-1.2905802285447305,-0.05556563099494222,7,238,231,28,3c5564dc9ea4b3ebea6541eea2217dcbd81ca7d87a07de085b1a2183713271de,AES-128
118.90625,75.67791924291721,4.874999995671915,-1.1828174935766258,0.20544827603746862,2,246,244,30,f65002b534db6cca7c03b2479f36ec6a8d5337a6343e25e459f679a7df145509,AES-128
135.59375,70.22502197178368,4.999999995383375,-1.0012698263107465,-0.22421958503143458,12,253,241,32,59b558813da912737e82b20cd01438b6eeeb8a18cf1f7fb35ed3c7fd86e572a4,AES-128
118.3125,66.02955659210502,4.874999995671915,-1.3082409044253576,-0.5393569265217825,7,203,196,30,1324af15b432cb355ea579b18090208b079ababdac099eb988891811c29eb192,AES-128
134.125,75.49079000116504,4.937499995527645,-1.2381915842044324,-0.1660699828716165,5,252,247,31,6810dc25f805e6fc34b25daa43d8840d3f7abcbbc6c92768aeb51db1f2749658,AES-128
130.34375,74.74440170298709,4.937499995527645,-1.2168164044661167,-0.037313244566440265,8,249,241,31,a3ae41f96feb6cb3a14dbd45b00adf2d265ea11908ea9ec98f245374eff3821c,AES-128
115.3125,74.16132646973084,4.937499995527645,-1.2318824622053226,0.36526684705961676,13,249,236,31,770dcff94af43640492ff21081d52c42d218997aa2381c742eb464c73dc7268e,AES-128
143.5625,69.61184233842687,4.812499995816185,-0.8686779700086196,-0.06623100426686447,7,254,247,29,cb5c57079751e83f8bf9feeb4815758a987d9b84a090feb9e5772f8bec8425cf,AES-128
118.09375,68.6473594607797,4.812499995816184,-0.8235216708438888,0.3505697472355269,7,255,248,29,fccac7874932da2908409656794d296a650714a9ff44905865c25cbb8558dc59,AES-128
93.875,73.50924686731595,4.937499995527646,-0.7372109584156052,0.7760363585837377,6,242,236,31,0f82ba23d71d41540a5ded3fe91d17f22465c54d3e738e37ca2f061335361f76,AES-128
124.28125,69.26003283595453,4.937499995527645,-1.1508138733366837,0.01990771457429071,14,246,232,31,81a3968d9df6e0319764da41879bb667ec890e6d558ad0d5320e201d3fca2629,AES-128
134.375,69.80407849832272,4.874999995671915,-0.9761581482355588,-0.09006477009655842,16,245,229,30,b6f048a5651113bdeaf574689bf3172fa3547e10b75fb3ab74f3b039c38c7557,AES-128
137.40625,69.5884596103226,4.937499995527645,-0.7574770427792039,-0.10587840047391577,5,251,246,31,9ecd08c85b9391c7088cbc4b0578a2f9617bf4fbea8a50434a564783ef75c495,AES-128
128.59375,71.21922992378884,4.999999995383375,-1.1826402926658721,0.0687650056761029,12,253,241,32,e314c76030d98254fd49998ccb45c687dcb6756c3bc80d3df889642dc1350c7a,AES-128
138.46875,72.37790770281703,4.8749999956719146,-1.2613069030330428,-0.11836133253101687,5,255,250,30,857785f544d596c5dc89c26a97d96f054a5bffbd2e1f403619c8c0d55dd7ef33,AES-128
148.4375,71.12530206438494,4.812499995816185,-0.7948337418363489,-0.45054116120106963,10,253,243,29,985859b4e2efabbaf9fd87bc0faad226a4bebc4689f1bbf0ab46724e0aad0c74,AES-128
129.0,68.5647504188559,4.812499995816185,-1.1841507878498256,-0.049226306939283045,16,249,233,29,548ce07029c4749c23c64fa910b5589a8ce21f69df7041c5f941c7d621127195,AES-128
137.8125,75.33526626852792,4.937499995527645,-1.190221869656801,-0.14840960172195566,9,250,241,31,d534572cf430199d97df094891c6df3de98ea9af71f39eb01315a0fa8df6666e,AES-128
135.40625,85.63945475618992,4.999999995383375,-1.4846604739442846,-0.08685949039327516,2,255,253,32,6e0c40a3d07bb8fbb96a46ef1602e5b52777e7d1f947fe1fca0b1b2e9bffda43,AES-128
120.15625,68.42427811776679,4.812499995816185,-0.9524770683054657,0.2399950225719444,18,253,235,29,c5e6a918511e51fda75a1253139ab8785453cc72c3fd2f377e311fb182976492,AES-128
116.21875,74.16903598158399,4.937499995527645,-0.9876518809661774,0.016671784774788777,3,249,246,31,5466f9865f7b88c7035611b21506b609773d09eff49694df7a19a46aa8ad7818,AES-128
90.625,64.16665313852671,4.749999995960454,-0.664969957889781,0.708557765475953,1,231,230,28,351dad888132541d20925e40cf18cc209b183a33812f011423e7584152d74a8b,AES-128
136.5,73.34379660203035,4.937499995527645,-1.3044676217812807,-0.12095684921845615,4,248,244,31,52844bf8539bd0b0f1e9412292e504c760aae323cb53e0d1823239a14887bd11,AES-128
123.90625,78.90356431072996,4.8749999956719146,-1.3114980217760852,0.011920639767441382,3,247,244,30,c3e020c514bed30a43586ef74f2872353f7b0e3fe886a8f6b603aeb5f5780686,AES-128
136.25,73.99746617283594,4.937499995527645,-1.222982174309907,-0.07744764766682684,0,249,249,31,891d19d8773ca86dd02025448acf69bd39b56dee71f900aa5bdff4f1556ae0b6,AES-128
116.46875,77.47539301892893,4.937499995527645,-1.2344316768415133,0.2788086770899427,0,255,255,31,4addce5e2cebc7a50a40392bfcb094373e033487006dff3bd577d5aa3c8d4617,AES-128
132.25,65.46611719049787,4.937499995527645,-0.767588622453423,-0.2110655127988076,4,249,245,31,7db8ec6c04f9b2610f6f5a70379277a9adbe21de5f5fdaa815ac8bd631c0817c,AES-128
131.5,80.52018380505598,4.874999995671915,-1.4952587093841245,0.024530932731655995,9,248,239,30,617fb2eb17f45b4564095bf8e71d2e1f29a6c3bb541165e61e55d5ebc7e27ee0,AES-128
161.3125,69.63630406440308,4.726409761517846,-0.9303916897626099,-0.4664035233942074,30,254,224,28,f174e4da1ea5bd9c4cba5884f6fea1ba1e9c7bbac57aebe7ca3246d823fa87fc,AES-128
120.78125,73.03498064925806,4.812499995816184,-1.3153600345793568,0.05856179759203493,15,252,237,29,d6802be157cdd47d173c8da47d147e517494bce91dbd2a350f18c31dfc35a39d,AES-128
138.875,77.17421444368578,4.7264097615178455,-1.2149876864241598,-0.11257003176330324,16,255,239,28,ffa4b747108c7276bf14728cab43aff51e18dd38df96a8724612fcabdaf2fb34,AES-128
108.90625,76.97173157034666,4.999999995383375,-1.0798490172317377,0.45657710217956937,3,255,252,32,99c29f35954603e8ff45560637811eb6601b8adb204ef814ea51112c3f34c671,AES-128
147.03125,80.15901554683353,4.812499995816184,-1.0712045913929034,-0.5110766803710125,9,252,243,29,8ec96b0cbf09ea0c5b1fc3e1ad7cd00dadedc2f653b3fcd65ef90ae6a6bf4893,AES-128
